OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,Shape__Area,Shape__Length
386,CAJO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAJO/Metadata/cajo_metadata.xml,Captain John Smith Chesapeake National Historic Trail,2017/11/17 00:00:00+00,VA,NE,2783287,National Trails System,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249522,Captain John Smith Chesapeake National Historic Trail,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,69caeb6a-4ffc-498b-ac5f-c047d3bfbea0,432,0.000108509100073206,0.0758010245594038
387,NEEN,Lands - https://landsnet.nps.gov/tractsnet/documents/NEEN/Metadata/neen_metadata.xml,New England National Scenic Trail,2023/09/14 09:53:21+00,CT,NE,,National Scenic Trails,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2300939,New England National Scenic Trail,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,8185db9d-c442-4c1d-819f-fdd950921e7c,433,8.63145960465772e-05,0.048525695139336
388,NOCO,Lands - http://landsnet.nps.gov/tractsnet/documents/NOCO/Metadata/noco_metadata.xml,North Country National Scenic Trail,2021/03/04 00:00:00+00,NY,MW,1622686,National Scenic Trails,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278886,North Country,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,a1b36527-f019-4218-955d-a5bf0cb561b0,434,0.000136225656660827,0.104948695423179
389,HART,Lands - http://landsnet.nps.gov/tractsnet/documents/HART/Metadata/hart_metadata.xml,Harriet Tubman National Historical Park,2023/12/15 00:00:00+00,NY,NE,need,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2295554,Harriet Tubman,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,3c3d0f00-7f04-4271-8e23-1dee6bf51fcb,438,1.53498579038569e-05,0.0214398134368961
390,BLRV,Lands - http://landsnet.nps.gov/tractsnet/documents/BLRV/Metadata/blrv_metadata.xml,Blackstone River Valley National Historical Park,2022/05/19 00:00:00+00,RI,NE,,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2293836,Blackstone River Valley,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,551ee76c-7af8-4678-a81d-6408c1a7d92a,439,6.62545883187704e-05,0.148870128604143
391,HONO,Lands - http://landsnet.nps.gov/tractsnet/documents/HONO/Metadata/hono_metadata.xml,Honouliuli National Historic Site,2015/08/13 00:00:00+00,HI,PW,2767391,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224523,Honouliuli,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,da2af33d-1293-4385-87e8-59c41b9c725c,440,5.46923747606343e-05,0.0637107569839606
392,PULL,Lands - http://landsnet.nps.gov/tractsnet/documents/PULL/Metadata/pull_metadata.xml,Pullman National Historical Park,2024/09/18 00:00:00+00,IL,MW,2766905,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221824,Pullman,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,6be3d734-9f6b-4651-a64e-9b765446700f,441,9.21064486192336e-05,0.0663170559897735
393,WWIM,Lands - http://landsnet.nps.gov/tractsnet/documents/WWIM/Metadata/wwim_metadata.xml,World War I Memorial,2016/09/13 00:00:00+00,DC,NC,531319,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235466,World War I,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,990d28bf-b786-4f68-9da7-c371ee1d6d9a,442,8.68391225594678e-07,0.00393644744917206
394,TUSK,Lands - http://landsnet.nps.gov/tractsnet/documents/TUSK/Metadata/tusk_metadata.xml,Tule Springs Fossil Beds National Monument,2020/08/31 00:00:00+00,NV,PW,2767392,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2256600,Tule Springs Fossil Beds,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,0f6bb984-cb38-4daf-ae54-16d05e4b7947,443,0.00923595379481412,1.06808624107552
395,MAPR,Lands - http://landsnet.nps.gov/tractsnet/documents/MAPR/Metadata/mapr_metadata.xml,Manhattan Project National Historical Park,2016/03/16 00:00:00+00,NM,IM,2775864,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229065,Manhattan Project,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,4b30e86f-7e52-4a79-8ee8-085cabed036d,444,4.81177687561285e-05,0.109790231523519
396,WACO,Lands - http://landsnet.nps.gov/tractsnet/documents/WACO/Metadata/waco_metadata.xml,Waco Mammoth National Monument,2016/02/12 00:00:00+00,TX,IM,2775865,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229068,Waco Mammoth,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,97de85a8-de35-496f-a7d7-74ff59af9504,445,4.12403765039926e-05,0.028954002572968
397,CAMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAMO/Metadata/camo_metadata.xml,Castle Mountains National Monument,2016/03/01 00:00:00+00,CA,PW,2775863,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229071,Castle Mountain,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,e04eb7d7-3eaa-4c85-adca-fc6de79c4825,446,0.00836885973399148,1.00618883243999
398,ALKA,Lands - https://landsnet.nps.gov/tractsnet/documents/Neph/Metadata/alka_metadata.xml,Ala Kahakai National Historic Trail,2023/12/15 00:00:00+00,HI,PW,828282,National Trails System,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301819,Ala Kahakai National Historic Trail,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,5836043d-c03b-4d53-a9ec-139db389737e,447,3.58990325821651e-05,0.0784873174753458
399,STON,Lands - http://landsnet.nps.gov/tractsnet/documents/STON/Metadata/ston_metadata.xml,Stonewall National Monument,2016/09/07 00:00:00+00,NY,NE,2781516,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235467,Stonewall,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,942e8814-7a9b-4acd-8f9e-922516ff9639,448,1.97100303012121e-06,0.0187223794998533
400,KAWW,Lands - http://landsnet.nps.gov/tractsnet/documents/KAWW/Metadata/kaww_metadata.xml,Katahdin Woods and Waters National Monument,2025/03/14 13:43:35+00,ME,NE,2783292,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242149,Katahdin Woods And Waters,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,a170b53a-b8c8-432b-967a-a9403eb59180,449,0.0420629035379534,2.1272611439401
401,BICR,Lands - http://landsnet.nps.gov/tractsnet/documents/BICR/Metadata/bicr_metadata.xml,Birmingham Civil Rights National Monument,2017/10/24 00:00:00+00,AL,SE,2783289,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249526,Birmingham Civil Rights,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,aad03ec0-7216-4e6a-90ad-a98b10d4e655,450,3.45858552464051e-07,0.00237473790942397
402,FRRI,Lands - http://landsnet.nps.gov/tractsnet/documents/FRRI/Metadata/frri_metadata.xml,Freedom Riders National Monument,2020/09/23 00:00:00+00,AL,SE,2783290,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249525,Freedom Riders,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,a9bb9f47-3401-4668-91b5-4d330674cc70,452,3.14306817017496e-06,0.0121942500750499
403,STGE,Lands - http://landsnet.nps.gov/tractsnet/documents/STGE/Metadata/stge_metadata.xml,Ste. Genevieve National Historical Park,2023/03/13 14:36:50+00,MO,MW,need,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2283806,Ste. Geneviève,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,64ee5e19-e7d7-473d-8375-e7b63a94928d,454,6.85176564729773e-06,0.0216468101864526
404,CANE,Lands - http://landsnet.nps.gov/tractsnet/documents/CANE/Metadata/cane_metadata.xml,Camp Nelson National Monument,2020/09/23 00:00:00+00,KY,SE,2795910,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259620,Camp Nelson,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,9c1d0ffe-0d75-4e56-961b-c6e0da36a96c,455,0.000191813708852351,0.0861703494440406
405,TULE,Lands - http://landsnet.nps.gov/tractsnet/documents/TULE/Metadata/tule_metadata.xml,Tule Lake National Monument,2019/08/29 00:00:00+00,CA,PW,2790524,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266793 ,Tule Lake,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,69abf05d-85fa-4f10-b3c5-1e316ce40764,456,1.64166171998659e-05,0.0212533871444401
406,MEMY,Lands - http://landsnet.nps.gov/tractsnet/documents/MEMY/Metadata/memy_metadata.xml,Medgar and Myrlie Evers Home National Monument,2020/09/21 00:00:00+00,MS,SE,2808903,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278882,Medgar and Myrlie Evers Home,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,71e1f7be-bec7-4765-961a-126a2bc8668d,457,2.87674993160181e-07,0.00298929151383477
407,MISP,Lands - http://landsnet.nps.gov/tractsnet/documents/MISP/Metadata/misp_metadata.xml,Mill Springs Battlefield National Monument,2024/09/18 00:00:00+00,KY,SE,498296,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278885,Mill Springs Battlefield,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,b84a4db5-4bb1-4775-8f38-32664bf6f534,458,0.000603070160650532,0.215473207603989
408,DDEM,Lands - http://landsnet.nps.gov/tractsnet/documents/DDEM/Metadata/ddem_metadata.xml,Dwight D. Eisenhower Memorial,2020/09/29 00:00:00+00,DC,NC,need GNIS ID,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278887,Dwight D. Eisenhower,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,d6d2dd1b-a2af-49c1-b7cb-65d59b7eee9f,459,1.40422662298079e-06,0.00561283474261929
409,AMCH,Lands - https://landsnet.nps.gov/tractsnet/documents/AMCH/Metadata/amch_metadata.xml,Amache National Historic Site,2024/03/13 00:00:00+00,CO,IM,,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2298917, Amache,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,bfa81f8c-7aa2-419a-b888-7cd8e2cf86ad,462,0.000196235502244235,0.065656522412367
410,BLSC,Lands - https://landsnet.nps.gov/tractsnet/documents/BLSC/Metadata/blsc_metadata.xml,Blackwell School National Historic Site,2022/12/09 09:43:22+00,TX,IM,,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2298916,Blackwell School,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,215d327e-2f82-453f-9917-0f6deb47bb4c,463,2.94039409709512e-07,0.00238971979029048
411,NEPH,Lands - https://landsnet.nps.gov/tractsnet/documents/Neph/Metadata/neph_metadata.xml,New Philadelphia National Historic Site,2024/09/18 00:00:00+00,IL,MW,,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2299637,New Philadelphia National Historic Site,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,f7a64596-342c-4e70-bab3-ec60f81fd7fd,464,5.22602192631894e-05,0.0366151603353558
412,AMME,Unofficial Boundary of American Memorial Park.,American Memorial Park,2015/04/22 00:00:00+00,NM,PW,1879026,Affiliated Areas,Region,Preliminary data. Contact the Land Resources Program for additional information.,American Memorial Park,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,10eab16a-e6a1-4001-8548-7c555876589f,466,4.76052434805752e-05,0.0683905488697068
413,SPRA,Lands - https://landsnet.nps.gov/tractsnet/documents/SPRA/Metadata/spra_metadata.xml,Springfield 1908 Race Riot National Monument,2024/09/18 00:00:00+00,IL,MW,,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2305706,Springfield 1908 Race Riot,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,d4cbee38-27b2-4816-86d0-917506e6bea6,467,1.37156348500866e-06,0.00738849047255649
414,HALE,Lands - http://landsnet.nps.gov/tractsnet/documents/HALE/Metadata/hale_metadata.xml,Haleakala National Park,2025/09/17 00:00:00+00,HI,PW,,National Parks,Lands,"https://irma.nps.gov/DataStore/Reference/Profile/2185783
",Haleakala,2025/09/14 00:00:00+00,NPS_WASO_LANDS,,,78c96f41-83b8-4fd7-b926-c50213819753,338,0.0118796043268503,0.924747697234639
415,PIRO,Lands - https://landsnet.nps.gov/tractsnet/documents/PIRO/Metadata/piro_metadata.xml,Pictured Rocks National Lakeshore,2024/12/10 00:00:00+00,MI,MW,,National Lakeshores,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2307663,Pictured Rocks,2024/07/31 19:23:09+00,NPS_WASO_LANDS,2024/07/31 19:27:00+00,JDUPEY,d2c1671e-d0cb-4c76-868d-35ce9ab180c3,261,0.0349700320507509,1.83594821481491
416,SAPU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAPA/Metadata/sapu_metadata.xml,Salinas Pueblo Missions National Monument,2025/06/13 00:00:00+00,NM,IM,936877,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2314449,Salinas Pueblo Missions,2025/04/23 21:20:28+00,NPS_WASO_LANDS,2025/06/13 15:31:19+00,SDEMAS,df1fb583-d4b7-4b48-be95-442db5c633fa,297,0.000425143331995059,0.186349795350867
417,VALL,Lands - https://landsnet.nps.gov/tractsnet/documents/vall/Metadata/vall_metadata.xml,Valles Caldera National Preserve,2025/06/16 09:32:05+00,NM,IM,2035517,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2314453,Valles Caldera,2025/03/03 23:39:03+00,NPS_WASO_LANDS,2025/03/04 22:38:31+00,SDEMAS,0e65c047-2755-42ff-8904-339280ed032c,435,0.0359399654609742,0.844545188828029
418,WAPA,Lands - https://landsnet.nps.gov/tractsnet/documents/WAPA/Metadata/wapa_metadata.xml,War in the Pacific National Historical Park,2025/09/17 00:00:00+00,GU,PW,1828962,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301257,War in the Pacific,2025/09/14 16:37:53+00,NPS_WASO_LANDS,2025/09/14 21:09:51+00,SSKARTVEDT,f57726c5-2a5b-42d6-8bce-654f95a36259,373,0.000643447005813869,0.351732259459333
419,SAGU,Lands - https://landsnet.nps.gov/tractsnet/documents/SAGU/Metadata/sagu_metadata.xml,Saguaro National Park,2025/09/16 00:00:00+00,AZ,IM,10683,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2299694,Saguaro,2025/09/15 22:14:17+00,NPS_WASO_LANDS,,,c45fd1e3-c5f7-4c44-b9d9-6f1e97e37b99,366,0.0362265602190635,1.64114764436087
420,MANA,Lands - https://landsnet.nps.gov/tractsnet/documents/MANA/Metadata/mana_metadata.xml,Manassas National Battlefield Park,2025/09/19 00:00:00+00,VA,NC,1470042,National Battlefield Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2306349,Manassas,2025/09/19 21:56:01+00,NPS_WASO_LANDS,2025/09/19 21:59:10+00,LFUBE,b8f6a05c-417b-40ea-9e62-eed4c5b97672,110,0.00214560073619996,0.498640927442842
421,CIRO,Lands - https://landsnet.nps.gov/tractsnet/documents/CIRO/Metadata/ciro_metadata.xml,City of Rocks National Reserve,2025/09/22 00:00:00+00,ID,PW,401309,National Reserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2299686,City of Rocks,2025/09/23 00:13:17+00,NPS_WASO_LANDS,2025/09/23 00:13:17+00,SSKARTVEDT,ca7365a1-a215-483e-ab91-2381ba456fa0,398,0.00644745397994484,0.417250609142951
422,FLNI,Lands - http://landsnet.nps.gov/tractsnet/documents/FLNI/Metadata/flni_metadata.xml,Flight 93 National Memorial,2025/09/19 00:00:00+00,PA,NE,1986830,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2300063,Flight 93,2025/09/16 15:48:56+00,NPS_WASO_LANDS,,,507c98b5-949a-4f87-97ec-e451da3fd5d9,127,0.000967252093687421,0.184151718746059
423,VAFO,Lands - https://landsnet.nps.gov/tractsnet/documents/VAFO/Metadata/vafo_metadata.xml,Valley Forge National Historical Park,2025/09/22 00:00:00+00,PA,NE,1211947,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301246,Valley Forge,2025/06/03 14:35:17+00,NPS_WASO_LANDS,,,b6de89d3-4b98-4473-8375-a5647ef842a5,165,0.0014762582462772,0.251882000560451
424,FLFO,Lands - http://landsnet.nps.gov/tractsnet/documents/FLFO/Metadata/flfo_metadata.xml,Florissant Fossil Beds National Monument,2025/09/17 00:00:00+00,CO,IM,191398,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2300061,Florissant Fossil Beds,2025/09/16 19:58:27+00,NPS_WASO_LANDS,2025/09/17 15:37:41+00,SDEMAS,e45a4be3-59fb-46d2-9fc9-fe509835adeb,78,0.00263568275125471,0.302901765041381
425,FOBO,Lands - http://landsnet.nps.gov/tractsnet/documents/FOBO/Metadata/fobo_metadata.xml,Fort Bowie National Historic Site,2025/09/16 00:00:00+00,AZ,IM,1888916,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047958,Fort Bowie,2025/09/15 19:00:47+00,NPS_WASO_LANDS,2025/09/15 21:47:03+00,SDEMAS,47e12041-5169-43d1-bdef-cdb5376092ec,363,0.000385881253123443,0.158141896836075
426,YELL,Lands - http://landsnet.nps.gov/tractsnet/documents/YELL/Metadata/yell_metadata.xml,Yellowstone National Park,2025/09/16 00:00:00+00,WY,IM,1609331,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048199,Yellowstone,2025/09/05 17:16:53+00,NPS_WASO_LANDS,,,ed563eca-9e89-43d9-a9f7-98c70d8a7ec5,89,1.0088580555398,5.22398246272488
427,YOSE,Lands - http://landsnet.nps.gov/tractsnet/documents/YOSE/Metadata/yose_metadata.xml,Yosemite National Park,2025/09/19 00:00:00+00,CA,PW,255923,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2304916,Yosemite,2025/09/19 17:07:01+00,NPS_WASO_LANDS,,,e41cebc3-763b-4991-9f6d-acdc19e9ad1d,374,0.309800664957947,3.16890325020858
428,APPA,Lands - http://landsnet.nps.gov/tractsnet/documents/APPA/Metadata/appa_metadata.xml,Appalachian National Scenic Trail,2025/09/22 00:00:00+00,ME,NE,2766084,National Scenic Trails,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259619,Appalachian,2025/09/23 16:02:29+00,NPS_WASO_LANDS,,,c011ce02-60fa-44d9-a9de-bdd01e3858ed,132,0.135810467922406,72.1424219383237
429,CHCH,Lands - https://landsnet.nps.gov/tractsnet/documents/CHCH/Metadata/chch_metadata.xml,Chickamauga and Chattanooga National Military Park,2025/09/24 00:00:00+00,GA,SE,330990,National Military Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2316471,Chickamauga and Chattanooga,2025/09/24 19:18:30+00,NPS_WASO_LANDS,2025/12/12 14:06:28+00,NPS_WASO_LANDS,6bc25f98-c2ec-4d66-a6b3-34b88a648cb1,181,0.00380135901161415,1.66024894224298
430,JOTR,Lands - https://landsnet.nps.gov/tractsnet/documents/jotr/Metadata/jotr_metadata.xml,Joshua Tree National Park,2025/12/15 00:00:00+00,CA,PW,277261,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048550,Joshua Tree,2025/12/15 20:40:15+00,NPS_WASO_LANDS,,,cdec6843-3c21-4820-8b24-9ab595ca34b1,342,0.314618622330045,4.5264026477745
431,DEVA,Lands - http://landsnet.nps.gov/tractsnet/documents/DEVA/Metadata/deva_metadata.xml,Death Valley National Park,2025/12/15 00:00:00+00,CA,PW,857501,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209590,Death Valley,,NPS_WASO_LANDS,,,8c70e709-558f-424d-abee-f3cce10f809a,331,1.39785709725311,7.34334982320169
432,HAVO,Lands - https://landsnet.nps.gov/tractsnet/documents/havo/Metadata/havo_metadata.xml,Hawai'i Volcanoes National Park,2025/09/15 00:00:00+00,HI,PW,365210,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2300468,Hawaii Volcanoes,,NPS_WASO_LANDS,,,e3c866ad-7581-40a6-a5ca-56e1b1de19b4,339,0.133841667793149,3.52797196868719
433,PIPE,Lands - http://landsnet.nps.gov/tractsnet/documents/PIPE/Metadata/pipe_metadata.xml,Pipestone National Monument,2025/06/12 07:25:37+00,MN,MW,649530,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166448,Pipestone,,NPS_WASO_LANDS,,,bc23c5e6-bc56-4cef-a9a2-629a0d9d7511,275,0.000137228751220186,0.0571819138155395
434,FOPU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOPU/Metadata/fopu_metadata.xml,Fort Pulaski National Monument,2025/09/24 00:00:00+00,GA,SE,314296,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171830,Fort Pulaski,,NPS_WASO_LANDS,,,2f1293aa-31f2-43ac-890f-7c846606708b,203,0.00209033539294978,0.481055234138893
435,STEA,Lands - https://landsnet.nps.gov/tractsnet/documents/STEA/Metadata/stea_metadata.xml,Steamtown National Historic Site,2025/09/19 00:00:00+00,PA,NE,1877509,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2315256,Steamtown,,NPS_WASO_LANDS,,,e8885a55-c8b2-4886-9e3a-eaded3f17a97,163,2.72986876126702e-05,0.0568534520395772
436,KEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KEMO/Metadata/kemo_metadata.xml,Kennesaw Mountain National Battlefield Park,2025/09/24 00:00:00+00,GA,SE,310345,National Battlefield Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/215975,Kennesaw Mountain,,NPS_WASO_LANDS,,,df345938-9e01-47b4-9f38-5e24ad8b3f2a,208,0.00145627678762644,0.467756984032896
437,CEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/CEBE/Metadata/cebe_metadata.xml,Cedar Creek and Belle Grove National Historical Park,2024/12/16 00:00:00+00,VA,NE,1985663,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048148,Cedar Creek & Belle Grove,2025/07/03 14:40:23+00,NPS_WASO_LANDS,2025/07/03 14:40:23+00,NPS_WASO_LANDS,edaf5d76-fa9b-4a83-ac6e-f0aab12b0f23,137,0.00146048955946601,0.435753472571571
